epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,56.0147,1.77403,1.36268,1.01962,0.38269,0.33208,0.26038,0.14048,1.99314,2.55041,1.02833,0.00011432,0.00011432,0.00011432
