epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,127.872,3.3652,4.13121,1.87095,0.59672,0.03393,0.01758,0.00592,2.2335,3.46968,1.07247,0.00011432,0.00011432,0.00011432
