epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.7576,1.5879,1.11969,0.97923,0.45264,0.30789,0.27868,0.1482,2.08303,2.40513,1.04802,0.00011432,0.00011432,0.00011432
