epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,55.6004,1.65863,1.20293,0.9924,0.39147,0.2842,0.26444,0.12576,2.10364,2.1462,1.07064,0.00011432,0.00011432,0.00011432
